created_at,id,text,favorite_count,retweet_count,user_id_str,user_name,user_screen_name,user_location,user_description,user_friends_count,user_followers_count,hashtags,mentions
Tue May 28 22:24:07 +0000 2019,1133499219401166848,".@epkaufm blames progressive norms for paralyzing mainstream political parties on immigration, as they did when Syr… https://t.co/AxfqHT9eZc",2,2,297394060,John Cosgrove 🇪🇺,DrJohnCosgrove,"Atherstone, England",Proud husband of @drhfryan. GP.,1470,3944,,epkaufm
Tue May 28 22:49:58 +0000 2019,1133505724661866498,"Scheer vows crackdown on those trying to 'game' Canada's refugee system
https://t.co/Eh1zAzYJ5n https://t.co/SLjmLuDVK5",2,2,37443066,Kathleen Harris,OttawaReporter,Ottawa,"Senior writer CBC News, Parliamentary Bureau",902,10369,,
Tue May 28 23:44:05 +0000 2019,1133519340114993152,"زور آزمایی حزب محافظه کار و دولت ترودو بر سر موضوع مهاجرت اندکی مانده به انتخابات
شیرر:مقابله با کسانیکه سیستم  پنا… https://t.co/hQmiGPkkno",2,2,732854166,Mehdi,Mehdi70501002,On my way to Farnam St.,‏‏‏‏اغلب آواره، همیشه جنگجو، گاهی کودک، روزی شاید...جادوگر,766,4184,,
Tue May 28 22:45:24 +0000 2019,1133504572201275392,@gtlem He demonstrates that a hotel full of refugees is a wonderful place to host an event about the benefits of im… https://t.co/XilEBQeizs,1,1,16751537,Anish Makim,cambridge99,Toronto,,627,218,,sajidjavid|theresa_may
Sat Jun 01 23:30:02 +0000 2019,1134965355686846466,Australian Prime Minister Scott Morrison's re-election has turned detained Manus Island refugees hopeless about the… https://t.co/Oi6ibeB1VA,6,9,3091150576,TRT World,trtworld,,"Where news inspires change. Features, opinion, video, and in-depth coverage. Follow @TRTWorldNow for breaking news and live updates.",17,349635,,
Sat Jun 01 23:58:57 +0000 2019,1134972636079878144,Our crisis at the border is not just the fault of broken societies creating throngs of refugees. This crisis has be… https://t.co/Ctp3Ax4jR9,0,0,2952549380,VoteBlueToSaveAmerica,ImberJane,,"writer, fan of science, books, Carl Sagan, the environment, fervently searching for intelligent life on Earth, Will oppose Trump and racism to the end of time",1428,534,Asylum|DontLookAway|FascismIsHere|HomesInstead|Immigration|Refugees|htt|migrants,
Sat Jun 01 22:22:21 +0000 2019,1134948322328895488,"RT @cs00582sc: 🤬🤬TEACHER SUSPENDED AFTER ASKING ⁦FOR ⁦@POTUS⁩ HELP

“Mr. President, Forth Worth Independent School District is loaded w/ill…",0,0,2972293585,Randy Aventi,ra_aventi,,,55,48,,POTUS|cs00582sc
Sat Jun 01 22:16:16 +0000 2019,1134946794910171136,"RT @CrisAlexJimenez: UP NEXT: @BetoORourke 

What’s his big idea? 

Treating immigrants &amp; refugees humanely, cancel Trump’s immigration pol…",0,0,533281036,Jim Ashbrook,JimAshbrook,"Monroe, CT",,263,240,,
Sat Jun 01 22:16:21 +0000 2019,1134946815755935746,RT @GaryWKinsman: Yes but also remember the major problems in general with Canadian refugee and immigration policies and their specific imp…,0,0,967503330066010112,Totally Real DH Person,Real_Person_DH,Earth,I AM A REAL HUMAN THAT IS IN DIGITAL HUMANITIES!,5,878,,TheTattooedProf
Sat Jun 01 22:17:22 +0000 2019,1134947070547075072,"RT @CrisAlexJimenez: UP NEXT: @BetoORourke 

What’s his big idea? 

Treating immigrants &amp; refugees humanely, cancel Trump’s immigration pol…",0,0,59781916,Rebecca,aquaribeck,,,138,58,,TheTattooedProf
Sat Jun 01 22:18:05 +0000 2019,1134947251804155904,"RT @CrisAlexJimenez: UP NEXT: @BetoORourke 

What’s his big idea? 

Treating immigrants &amp; refugees humanely, cancel Trump’s immigration pol…",0,0,22732914,🇺🇸🇺🇸🗳Sarah Fickling🇺🇸🇺🇸🗳,shbeetle,"🇺🇸🗳McKinney, Texas 🇺🇸🗳","🇺🇸🇺🇸🗳Avid enviromentalist, african wildlife lover,organic gardener, love to dance. Rugby fan🇺🇸🇺🇸🗳",1494,814,,axidentaliberal
Sat Jun 01 22:19:38 +0000 2019,1134947640301375489,"RT @CrisAlexJimenez: UP NEXT: @BetoORourke 

What’s his big idea? 

Treating immigrants &amp; refugees humanely, cancel Trump’s immigration pol…",0,0,249488643,Ozburnurass♀️♊☯️☮👑🎸🪕🏀🏞🖖🐱,tkosburn,"Fairfield, CA","Native Sacramentan, working from home, movie watcher, reader of vampire/supernatual romances, music lover, animal lover, bohemian, hippie, geek, LIBERAL...",4950,829,,
Sat Jun 01 22:20:29 +0000 2019,1134947855422988288,"RT @CrisAlexJimenez: UP NEXT: @BetoORourke 

What’s his big idea? 

Treating immigrants &amp; refugees humanely, cancel Trump’s immigration pol…",0,0,1602468601,KT Possum,KTPossum,NZ,Is generally just another nobody and that is just the way I like it.,3224,813,,WhitehallSeries
Sat Jun 01 22:20:58 +0000 2019,1134947975497768961,RT @NewsroomGC: Canada announces new initiative to support LGBTQ2 refugees https://t.co/UxU9oOX2HJ,0,0,23321640,Philip Proulx,phil_proulx,,Deputy Director of the Exec Office and EA of PM @justintrudeau / Directeur adjoint du bureau exec et adjoint exécutif du PM / Tweets are personal views 🇨🇦,2001,3480,,axidentaliberal
Mon Jun 10 22:24:05 +0000 2019,1138210250136412178,"Illegal immigration and the plight of refugees is in the news daily. 225 years ago, the Aliens Act of 1793 was Parl… https://t.co/aHfXkz2DES",1,1,976064190514376704,Whitehall The Series,WhitehallSeries,"London, England","Whitehall the Series: Political drama, society intrigue and geopolitical strategy played out in The Great Game. 1834.",9,32,,
Mon Jun 10 23:53:55 +0000 2019,1138232858181586945,"RT @Trevor_Gowan: “Each successive generation of Americans has included immigrants, refugees, and asylum seekers, strengthening this nation…",0,0,822630991080591365,JustWTFKat 🛹,KatP147369,"Katy, TX",human•kind be both #Beto2020,974,1151,Asylum|DontLookAway|FascismIsHere|HomesInstead|Immigration|Refugees|htt|migrants,
Mon Jun 10 22:28:33 +0000 2019,1138211373803016192,RT @TheTattooedProf: 1: In 1864 the Republican platform committed the party to encouraging immigration and welcoming refugees seeking asylu…,0,0,3267782101,OfLellie A Non-Zero Number,auntlellie,"Frisco, TX","Foul-mouthed, recovering Republican. Proud mom & eternal optimist. Sarcasm welcome. 💙",4975,4061,,TheTattooedProf
Mon Jun 10 22:22:43 +0000 2019,1138209905909805056,"RT @ricklevy67: BREAKING  , @KKeneally Exposes massive visa chaos under @PeterDutton_MP.   Deliberate delays for immigrants and refugees ,…",0,0,2283049465,Lex de Grauw,opa1420,Australia,"aged pensioner, ex-army (35yrs) father of five, grandfather of 11, great grandfather of two. anti LNP, pro equality, anti homophobia. very grumpy and poor",6170,5609,,
Mon Jun 10 22:23:27 +0000 2019,1138210093781127168,RT @TheTattooedProf: 1: In 1864 the Republican platform committed the party to encouraging immigration and welcoming refugees seeking asylu…,0,0,20649904,youbetcha 🇺🇸,Yeraski,United States,Proud 🇺🇸 liberal #feminist #civilservant daughter of #usveteran. @prince lover. Recovering photo editor. Mother. She/her. #loveislove #momsdemand #leanthis,952,165,,TheTattooedProf
Mon Jun 10 22:23:46 +0000 2019,1138210173669978112,RT @TheTattooedProf: 1: In 1864 the Republican platform committed the party to encouraging immigration and welcoming refugees seeking asylu…,0,0,290362175,"🍂🦃😷 Wear a mask, already 😷🦃🍂",Barbiewithatude,San Diego,Pulling random flotsam and jetsam out of the sieve that is my brain. Natural blonde - never met a joke I couldn't walk straight into without seeing it coming.,5001,2675,,TheTattooedProf
Mon Jun 10 22:24:00 +0000 2019,1138210228913225733,"RT @axidentaliberal: HOW MANY MORE REFUGEES WILL DIE

48,000 in concentration camps

Plans to imprison thousands more

Packed in squalid ce…",0,0,1700496414,L,llcape,MA,My opinions are my own. No trump trash. I block them all! #resistance 🌊 I’m Pro Choice; Independent and prefer dogs to humans nowadays. ✍️,5615,5253,,axidentaliberal
Mon Jun 10 22:24:30 +0000 2019,1138210355266621440,"RT @WhitehallSeries: Illegal immigration and the plight of refugees is in the news daily. 225 years ago, the Aliens Act of 1793 was Parliam…",0,0,259080901,PJ Stern,PJNitzschke,"Manhattan, NY","Amateur ethnographer, professional snark.",58,19,,WhitehallSeries
Mon Jun 10 22:25:03 +0000 2019,1138210493540098048,"RT @axidentaliberal: HOW MANY MORE REFUGEES WILL DIE

48,000 in concentration camps

Plans to imprison thousands more

Packed in squalid ce…",0,0,568510137,"Jone M. Bosworth, JD",JoneBosworth,USA,"I help common good focused people do great things. Tri-Sector Strategist, certified Executive Coach & Mediator #ReSister #ChooseCommonGood",12493,12772,,axidentaliberal
Mon Jun 10 22:25:45 +0000 2019,1138210669734572038,"RT @axidentaliberal: HOW MANY MORE REFUGEES WILL DIE

48,000 in concentration camps

Plans to imprison thousands more

Packed in squalid ce…",0,0,43774197,Hussein Ali Hill,TheOralBuffet,Chicago,"Proud  Poet on http://www.timbooktu.com/hussein/hussein.htm  Songwriter, V.P. Sales Le Divas Catering http://www.ledivas.com, Former Host of The Oral Buffet",4082,3640,,axidentaliberal
Wed Jun 19 21:39:48 +0000 2019,1141460597172842497,"This makes me so proud. Not only is #Canada leading by example and doing the right thing, it’s also doing the smart… https://t.co/hCweJTvKna",54,17,93964759,Toula Drimonis,ToulasTake,"Montreal, Canada","Writer/columnist. Feminist. Bylines: @thecut, @macleans, @msmagazine, @NatObserver, @cultmtl, @ricochet_en, @nationalpost. 📺:@mAtv_MTL  📧toulastake@gmail.com",3553,8546,Canada,
Wed Jun 19 23:04:41 +0000 2019,1141481957932457984,"Today, so far: Federal Court rejects LNP fed gov objections to Medivac legislation. Former Immigration sec says Hom… https://t.co/QFPFOQFAYp",15,8,300510416,Barry Tucker,btckr,NSW Far South Coast,"Worked in all forms of news media, publishing. Sometime furniture maker. Atheists are welcome. Living on Yuin country.",7465,10351,,
Wed Jun 19 23:57:52 +0000 2019,1141495344267763712,#htt @TornilloWitness #HomesInstead #Asylum #Immigration #migrants #Refugees #DontLookAway #FascismIsHere… https://t.co/h1Knv7VsF0,6,8,2806327206,Dede Bell,DedeBell_,"Louisiana, USA","Independent Educator, Writer. HUMAN RIGHTS, FREEDOM, PEACE, ENVIRONMENT, ANIMALS. #Resist, #BLM #ClimateEmergency, #DecriminalizeImmigration, #StrongerTogether",4825,3447,Asylum|DontLookAway|FascismIsHere|HomesInstead|Immigration|Refugees|htt|migrants,
Wed Jun 19 21:47:45 +0000 2019,1141462598841491457,"President Trump has banned refugees based on their religion. As Jewish Americans, we know the consequences of discr… https://t.co/SL6DLWn6Px",18,7,898565402346827779,Jewish Dems,USJewishDems,United States,"The Jewish Democratic Council of America (JDCA) is the voice of Jewish Democrats and socially progressive, pro-Israel and Jewish values.",1883,11928,,
Wed Jun 19 22:19:24 +0000 2019,1141470562398564354,My blood boils anytime someone calls an undocumented immigrant “illegal alien”. It’s such a dehumanizing term for p… https://t.co/OGEu30M1Yj,11,6,2777449153,ang,kalliuchvs,she/her ; 18,stream sin miedo (del amor y otros demonios)∞,99,542,,
Wed Jun 19 23:09:23 +0000 2019,1141483140998819840,"@shanebazzi This situation is bad for the people being exploited.  It’s bad for refugees, as it clogs up the proces… https://t.co/O6IbkiEK77",13,5,18925120,Kristina Keneally,KKeneally,"New South Wales, Australia","Deputy Labor Leader, Senate. Shadow Min Home Affairs, Immigration & Citizenship. NSW Senator. 42nd NSW Premier. Mother of 3. Advocate for stillbirth reduction.",1567,114933,,shanebazzi
Wed Jun 19 22:18:47 +0000 2019,1141470408660672512,"How do we fix a broken immigration system?

✔️Treat asylum seekers like refugees not criminals
✔️Keep families toge… https://t.co/isajxS8cAj",5,2,1001641902037438464,Amanda Frankel,amandapfrankel,"Brooklyn, NY","#BlackLivesMatter. Donate to a @BailFundNetwork org. Fmr candidate NY-10, currently @reach_vote. Bi progressive dog mom",705,1865,,
Wed Jun 19 23:07:55 +0000 2019,1141482774274031616,We’ve stood with #refugees - and provided  vital settlement services in the community - for more than half a centur… https://t.co/WyYw7IoLi2,1,2,51946582,BSL,Brotherhoodinfo,"Melbourne, Australia","Since 1930, the Brotherhood of St Laurence has been working for an Australia free of poverty via services, research & campaigns. Our ED is @clenneberg",6361,8227,refugees,
Wed Jun 19 22:51:53 +0000 2019,1141478736354861057,A program of sabotage by @theresa_may &amp; @sajidjavid to continue FORCED MASS UNCONTROLLED IMMIGRATION stating thousa… https://t.co/xXPFNvu8lC,2,1,1428230688,TAKING BACK CONTROL🇬🇧,SpencerHills2,United Kingdom🇬🇧,"Taking Back Control,UK Borders Wide Open,British People FIRST🇬🇧,Free Speech @brexitparty_uk
TRUMP 2020🇺🇸 @Spencerhills on Parler",2295,1637,,sajidjavid|theresa_may
Wed Jun 19 23:10:52 +0000 2019,1141483514174435328,This must be why we see mass murders in Canada on nearly a weekly basis. Oh wait... 🤬 #GunViolence #refugees… https://t.co/cPNdn46uzk,1,1,274272366,Gina Bonanno-Lemos 🌹👨‍👩‍👧‍👦🐾🌎,GinaBLemos,,"Oh, I'm just a girl livin' in captivity #PlantBased warrior for human #health, ALL #animals, and to stop #ClimateChange FFS, just go #vegan already!",2851,3024,GunViolence|refugees,
Fri Jun 28 20:28:05 +0000 2019,1144704041747996674,"Image from 1914 of Mexican men, women and children refugees fleeing violence in Mexico being imprisoned at Fort Bli… https://t.co/DBIGeQl5nm",52,43,70469623,Russell Contreras,RussContreras,"Albuquerque, NM",Race and Justice reporter. #MFA @ColumbiaSOA @UHouston grad. Alum: @AP @bostonglobe @abqjournal Email: russell.contreras@axios.com,6400,15967,,
Fri Jun 28 22:47:07 +0000 2019,1144739029239382021,@consmover @OldManStoneZone Democrats have gone from calling illegals illegal aliens to undocumented immigrants to… https://t.co/qNT4WcGmHl,8,12,1220002566,Tango 05⚔️,rem3276,"Michigan, USA",Ret. Military Liaison @ Nat'l Guard. Constitutional conservative. 2A supporter. Historian at heart. South Jersey raised. MAGA #ResistBiden,8874,8083,,OldManStoneZone|consmover
Fri Jun 28 21:07:07 +0000 2019,1144713864547729408,"At @la_Biennale , Iranian-Born #Haghighian Represents Germany
Critical of how Europe handles #refugees, she has dec… https://t.co/k3ztX0KGXK",4,3,765638818938621952,Kayhan Life,KayhanLife,"London, England",Kayhan Life is an English language media outlet with a spotlight on the global Iranian community.             RTs are not endorsements.,197,13785,Haghighian|refugees,la_Biennale
Fri Jun 28 22:02:43 +0000 2019,1144727854434963456,"I've had the pleasure of seeing @wtvollmann speak twice. So it's no surprise to me that he travelled to the border,… https://t.co/j9o2bOOuCc",4,3,26535535,Lisa Jackson,AnyaLogan,NC,I am the nerd you think I am. *she/her,1562,571,,wtvollmann
Fri Jun 28 20:23:24 +0000 2019,1144702860761817088,"They were desperate refugees seeking asylum and they perished because of U.S. Immigration incoherence, incompetence… https://t.co/eFutG35U6J",0,1,130846688,Melbie Toast (Melinda Applegate),MelbieToast,Arizona,Democrat #Resist #BlackLivesMatter #LGBTQ Ally #PresidentBiden #SaveDemocracy #ProsecuteTrump #IndictTraitors #RenewIntegrityInGovernment,10607,9717,,
Fri Jun 28 21:08:03 +0000 2019,1144714100527783936,“European countries should take these refugees &amp; give them education &amp; training. Then the aim is return to their ow… https://t.co/HD1W3HWqSf,3,1,824420374351863808,DogWhisperer,cannotrunfast,USA,Co-Host political talk radio;The Hardest Working Man On Twitter.The MOST PERTINENT Tweets-Now on Parler (same name). YOU should follow me on Twitter/Parler-IFB-,1858,2114,,
Fri Jun 28 20:32:09 +0000 2019,1144705062259822593,Nonresident Senior Fellow @GissouNia combats anti-immigration sentiment by facilitating dinners that include refuge… https://t.co/oSsNHwPnyQ,2,1,1228614320,Rafik Hariri Center & Middle East Initiatives,ACMideast,"Washington, DC","This account is for the Middle East Initiatives at the @AtlanticCouncil. RTs, favorites, & follows do not reflect endorsement.",742,13259,,GissouNia
Fri Jun 28 22:22:32 +0000 2019,1144732842750070785,Here’s where our humanity gets lost! Trump official blames migrant father for drowning with daughter | US news | Th… https://t.co/f44wX0mk4V,1,1,20489098,Rosie Emery,RosieEmery,"Ottawa, Ontario, Canada",Press Secretary-Green Party of Canada Author/Emmy-Award-winning TV Producer/Singer/Songwriter/Educator! Grew up in Sherwood Forest! Tweets are my own. She/her,4332,4677,,
Fri Jun 28 23:07:43 +0000 2019,1144744212207849472,CWLA is working to oppose a range of national actions and policies regarding #immigration that have made a devastat… https://t.co/QIs55G1iQ8,1,1,31917596,CWLA,CWLAofficial,"Washington, DC",Child Welfare League of America || Making children and families a national priority.  Instagram: @CWLAofficial Facebook: http://facebook.com/CWLAUpdates,4786,8894,immigration,
